Date,Open,High,Low,Close,Volume,Unnamed: 6,Unnamed: 7,Ticker,Adj Close
2020-02-18,7.140999794006348,7.432750225067139,7.121500015258789,7.414249897003174,620164000.0,,,NVDA,7.383806228637695
2020-02-19,7.53725004196167,7.885250091552734,7.53725004196167,7.867499828338623,694332000.0,,,NVDA,7.835195064544678
2020-02-20,7.819250106811523,7.907999992370605,7.408750057220459,7.71750020980835,810052000.0,,,NVDA,7.6858110427856445
2020-02-21,7.604750156402588,7.630000114440918,7.266499996185303,7.351749897003174,768180000.0,,,NVDA,7.321562767028809
2020-02-24,6.754749774932861,7.046750068664551,6.699999809265137,6.831999778747559,856916000.0,,,NVDA,6.803945541381836
2020-02-25,6.90749979019165,6.969749927520752,6.448999881744385,6.551249980926514,1055496000.0,,,NVDA,6.524349689483643
2020-02-26,6.551499843597412,6.886250019073486,6.550000190734863,6.691249847412109,747732000.0,,,NVDA,6.663774013519287
2020-02-27,6.372499942779541,6.675000190734863,6.222249984741211,6.315000057220459,906416000.0,,,NVDA,6.292830944061279
2020-02-28,6.061500072479248,6.811500072479248,6.044750213623047,6.7517499923706055,1133252000.0,,,NVDA,6.728048324584961
2020-03-02,6.922500133514404,6.9397501945495605,6.525000095367432,6.910749912261963,890744000.0,,,NVDA,6.886489868164063
2020-03-03,6.966750144958496,7.026750087738037,6.561500072479248,6.647250175476074,652792000.0,,,NVDA,6.623915672302246
2020-03-04,6.755000114440918,7.122250080108643,6.679999828338623,7.112750053405762,597408000.0,,,NVDA,7.087780952453613
2020-03-05,6.912499904632568,7.079999923706055,6.787499904632568,6.832250118255615,540328000.0,,,NVDA,6.8082661628723145
2020-03-06,6.651999950408936,6.709750175476074,6.449999809265137,6.651000022888184,515412000.0,,,NVDA,6.627651691436768
2020-03-09,5.997499942779541,6.485000133514404,5.954500198364258,6.136000156402588,614160000.0,,,NVDA,6.114458560943604
2020-03-10,6.41349983215332,6.526999950408936,6.149750232696533,6.526999950408936,580648000.0,,,NVDA,6.504087448120117
2020-03-11,6.386499881744385,6.414999961853027,6.0642499923706055,6.161749839782715,499964000.0,,,NVDA,6.140119552612305
2020-03-12,5.636499881744385,5.902999877929688,5.394999980926514,5.407750129699707,816540000.0,,,NVDA,5.388766288757324
2020-03-13,5.762499809265137,6.0254998207092285,5.490250110626221,6.020999908447266,634836000.0,,,NVDA,5.999863147735596
2020-03-16,5.31024980545044,5.652500152587891,4.849999904632568,4.909999847412109,726972000.0,,,NVDA,4.892763614654541
2020-03-17,5.022749900817871,5.521500110626221,4.775000095367432,5.4317498207092285,833632000.0,,,NVDA,5.41268253326416
2020-03-18,5.002500057220459,5.248499870300293,4.517000198364258,5.070499897003174,874268000.0,,,NVDA,5.052699565887451
2020-03-19,5.048999786376953,5.41825008392334,4.834750175476074,5.324250221252441,765512000.0,,,NVDA,5.305559158325195
2020-03-20,5.474999904632568,5.757999897003174,5.1282501220703125,5.143750190734863,804636000.0,,,NVDA,5.125692367553711
2020-03-23,5.142749786376953,5.412000179290772,4.9629998207092285,5.317249774932861,643876000.0,,,NVDA,5.298584938049316
2020-03-24,5.724999904632568,6.316500186920166,5.701250076293945,6.229499816894531,1101644000.0,,,NVDA,6.207630634307861
2020-03-25,6.34499979019165,6.545499801635742,6.09149980545044,6.140500068664551,793432000.0,,,NVDA,6.118943691253662
2020-03-26,6.348499774932861,6.555500030517578,6.25,6.431000232696533,696108000.0,,,NVDA,6.408423900604248
2020-03-27,6.25,6.578000068664551,6.2170000076293945,6.318250179290772,638828000.0,,,NVDA,6.296070575714111
2020-03-30,6.383999824523926,6.64900016784668,6.339749813079834,6.639750003814697,602252000.0,,,NVDA,6.616440773010254
2020-03-31,6.679999828338623,6.885000228881836,6.443749904632568,6.590000152587891,949960000.0,,,NVDA,6.566866874694824
2020-04-01,6.391250133514404,6.538249969482422,6.0320000648498535,6.076749801635742,656912000.0,,,NVDA,6.055417060852051
2020-04-02,6.105999946594238,6.400000095367432,6.057750225067139,6.386750221252441,675764000.0,,,NVDA,6.3643293380737305
2020-04-03,6.348999977111816,6.390749931335449,5.959750175476074,6.097750186920166,663212000.0,,,NVDA,6.076344966888428
2020-04-06,6.38100004196167,6.747000217437744,6.323249816894531,6.710000038146973,727884000.0,,,NVDA,6.6864447593688965
2020-04-07,6.932499885559082,6.956250190734863,6.432499885559082,6.475749969482422,784520000.0,,,NVDA,6.453017234802246
2020-04-08,6.585249900817871,6.698750019073486,6.514999866485596,6.673749923706055,542444000.0,,,NVDA,6.650321960449219
2020-04-09,6.800000190734863,6.822999954223633,6.510499954223633,6.573750019073486,525564000.0,,,NVDA,6.55067253112793
2020-04-13,6.513750076293945,6.755000114440918,6.425000190734863,6.746250152587891,398408000.0,,,NVDA,6.722567558288574
2020-04-14,6.875,7.132999897003174,6.847249984741211,7.098750114440918,530948000.0,,,NVDA,7.073829650878906
2020-04-15,6.929999828338623,7.104249954223633,6.884500026702881,7.020999908447266,366148000.0,,,NVDA,6.996353149414063
2020-04-16,7.177000045776367,7.474999904632568,7.163750171661377,7.367499828338623,745620000.0,,,NVDA,7.341637134552002
2020-04-17,7.449999809265137,7.471499919891357,7.173500061035156,7.308000087738037,539120000.0,,,NVDA,7.282345294952393
2020-04-20,7.181000232696533,7.337500095367432,7.131750106811523,7.176249980926514,449388000.0,,,NVDA,7.151057720184326
2020-04-21,7.057750225067139,7.1192498207092285,6.677750110626221,6.737750053405762,735160000.0,,,NVDA,6.714097023010254
2020-04-22,6.930749893188477,7.196750164031982,6.885000228881836,7.153749942779541,483356000.0,,,NVDA,7.128637313842773
2020-04-23,7.196000099182129,7.328499794006348,7.074999809265137,7.100249767303467,424160000.0,,,NVDA,7.075324535369873
2020-04-24,7.090000152587891,7.2417497634887695,7.014999866485596,7.239749908447266,352328000.0,,,NVDA,7.214334487915039
2020-04-27,7.374750137329102,7.587500095367432,7.349999904632568,7.427000045776367,479388000.0,,,NVDA,7.400927543640137
2020-04-28,7.574999809265137,7.605000019073486,7.278500080108643,7.283999919891357,442904000.0,,,NVDA,7.258429050445557
2020-04-29,7.419250011444092,7.514500141143799,7.34375,7.46150016784668,379160000.0,,,NVDA,7.435307025909424
2020-04-30,7.407249927520752,7.46150016784668,7.293000221252441,7.307000160217285,375916000.0,,,NVDA,7.281348705291748
2020-05-01,7.108749866485596,7.222499847412109,7.020999908447266,7.069499969482422,342096000.0,,,NVDA,7.044683456420898
2020-05-04,7.021999835968018,7.296000003814697,7.021999835968018,7.282249927520752,317556000.0,,,NVDA,7.256685733795166
2020-05-05,7.386750221252441,7.506750106811523,7.282249927520752,7.343500137329102,368896000.0,,,NVDA,7.317720890045166
2020-05-06,7.423250198364258,7.550000190734863,7.385250091552734,7.44474983215332,323464000.0,,,NVDA,7.418615341186523
2020-05-07,7.584499835968018,7.685249805450439,7.532999992370605,7.621749877929687,373732000.0,,,NVDA,7.59499454498291
2020-05-08,7.693749904632568,7.818749904632568,7.659749984741211,7.8125,339216000.0,,,NVDA,7.785074234008789
2020-05-11,7.807499885559082,8.112500190734863,7.778749942779541,8.065500259399414,469060000.0,,,NVDA,8.037184715270996
2020-05-12,8.123499870300293,8.172499656677246,7.792749881744385,7.802499771118164,493060000.0,,,NVDA,7.775108814239502
2020-05-13,7.917500019073486,8.078499794006348,7.594749927520752,7.78000020980835,625852000.0,,,NVDA,7.752689361572266
2020-05-14,7.841750144958496,8.03600025177002,7.6875,8.030500411987305,602312000.0,,,NVDA,8.002312660217285
2020-05-15,7.889750003814697,8.500499725341797,7.874000072479248,8.490750312805176,987660000.0,,,NVDA,8.460943222045898
2020-05-18,8.760499954223633,8.916500091552734,8.680500030517578,8.750249862670898,774460000.0,,,NVDA,8.719531059265137
2020-05-19,8.790249824523926,9.087499618530272,8.762749671936035,8.805500030517578,717320000.0,,,NVDA,8.774588584899902
2020-05-20,8.991000175476074,9.04300022125244,8.888750076293945,8.970000267028809,587536000.0,,,NVDA,8.938509941101074
2020-05-21,9.05150032043457,9.052499771118164,8.737500190734863,8.775250434875488,761068000.0,,,NVDA,8.744443893432617
2020-05-22,8.825249671936035,9.093000411987305,8.713250160217285,9.026249885559082,1038764000.0,,,NVDA,8.994562149047852
2020-05-26,9.156749725341797,9.181750297546388,8.67199993133545,8.71774959564209,770780000.0,,,NVDA,8.687146186828613
2020-05-27,8.625,8.632749557495117,7.996749877929687,8.525250434875488,1175892000.0,,,NVDA,8.495322227478027
2020-05-28,8.412249565124512,8.760499954223633,8.379249572753906,8.487000465393066,734896000.0,,,NVDA,8.457204818725586
2020-05-29,8.554499626159668,8.875499725341797,8.484999656677246,8.875499725341797,745256000.0,,,NVDA,8.844341278076172
2020-06-01,8.833250045776367,8.840749740600586,8.689499855041504,8.806249618530273,389876000.0,,,NVDA,8.775337219238281
2020-06-02,8.796250343322754,8.837249755859375,8.657999992370605,8.825249671936035,391320000.0,,,NVDA,8.794268608093262
2020-06-03,8.822250366210938,8.866250038146973,8.699999809265137,8.769499778747559,365440000.0,,,NVDA,8.738714218139648
2020-06-04,8.727999687194824,8.943249702453613,8.677499771118164,8.766500473022461,424280000.0,,,NVDA,8.739710807800293
2020-06-05,8.794500350952148,8.996999740600586,8.708000183105469,8.920000076293945,481748000.0,,,NVDA,8.892744064331055
2020-06-08,8.877249717712402,8.889749526977539,8.685750007629395,8.805000305175781,387736000.0,,,NVDA,8.778094291687012
2020-06-09,8.800000190734863,9.109749794006348,8.751250267028809,9.04599952697754,468488000.0,,,NVDA,9.018356323242188
2020-06-10,9.167750358581545,9.5,9.153499603271484,9.36674976348877,632180000.0,,,NVDA,9.338127136230469
2020-06-11,9.149999618530272,9.261249542236328,8.78600025177002,8.796250343322754,583652000.0,,,NVDA,8.76937198638916
2020-06-12,9.162500381469728,9.187250137329102,8.70324993133545,8.932499885559082,570908000.0,,,NVDA,8.905203819274902
2020-06-15,8.815250396728516,9.182250022888184,8.743749618530273,9.173749923706056,400004000.0,,,NVDA,9.14571762084961
2020-06-16,9.225000381469728,9.26675033569336,8.838749885559082,9.068499565124512,535716000.0,,,NVDA,9.04078769683838
2020-06-17,9.113750457763672,9.298999786376951,9.070249557495115,9.236000061035156,408304000.0,,,NVDA,9.20777702331543
2020-06-18,9.22700023651123,9.282500267028809,9.114500045776367,9.218000411987305,254408000.0,,,NVDA,9.189831733703612
2020-06-19,9.24250030517578,9.44499969482422,9.227250099182127,9.261249542236328,524160000.0,,,NVDA,9.232951164245604
2020-06-22,9.300000190734863,9.53125,9.273249626159668,9.52674961090088,398468000.0,,,NVDA,9.497638702392578
2020-06-23,9.550999641418455,9.642499923706056,9.407500267028809,9.449999809265137,375108000.0,,,NVDA,9.421122550964355
2020-06-24,9.47624969482422,9.556500434875488,9.14449977874756,9.23550033569336,449372000.0,,,NVDA,9.207279205322266
2020-06-25,9.35575008392334,9.505000114440918,9.182250022888184,9.489999771118164,376072000.0,,,NVDA,9.461000442504885
2020-06-26,9.5,9.5,9.125,9.154999732971191,592084000.0,,,NVDA,9.12702465057373
2020-06-29,9.169750213623049,9.204500198364258,8.899999618530273,9.199999809265137,342248000.0,,,NVDA,9.171886444091797
2020-06-30,9.314000129699709,9.526249885559082,9.26650047302246,9.497750282287598,367892000.0,,,NVDA,9.468727111816406
2020-07-01,9.520750045776367,9.575750350952148,9.413000106811523,9.529999732971191,326648000.0,,,NVDA,9.500879287719728
2020-07-02,9.638999938964844,9.737500190734863,9.57824993133545,9.612250328063965,364056000.0,,,NVDA,9.582879066467283
2020-07-06,9.74174976348877,9.9087495803833,9.712499618530272,9.83924961090088,315892000.0,,,NVDA,9.809184074401855
2020-07-07,9.946249961853027,10.06999969482422,9.850749969482422,9.871749877929688,357800000.0,,,NVDA,9.841583251953123
2020-07-08,9.993749618530272,10.225000381469728,9.965499877929688,10.215999603271484,365480000.0,,,NVDA,10.18478298187256
2020-07-09,10.380249977111816,10.56999969482422,10.23349952697754,10.508999824523926,494548000.0,,,NVDA,10.476885795593262
2020-07-10,10.588749885559082,10.65524959564209,10.37874984741211,10.479249954223633,497676000.0,,,NVDA,10.44722843170166
2020-07-13,10.595000267028809,10.79224967956543,10.024999618530272,10.052249908447266,457076000.0,,,NVDA,10.021533012390137
2020-07-14,10.074999809265137,10.402750015258787,9.785499572753906,10.376999855041504,542676000.0,,,NVDA,10.34528923034668
2020-07-15,10.414250373840332,10.43299961090088,10.055749893188477,10.227250099182127,403984000.0,,,NVDA,10.196001052856444
2020-07-16,10.015000343322754,10.20674991607666,9.895500183105469,10.134750366210938,344964000.0,,,NVDA,10.103781700134276
2020-07-17,10.225500106811523,10.248499870300291,10.087750434875488,10.201499938964844,266284000.0,,,NVDA,10.170328140258787
2020-07-20,10.274250030517578,10.53125,10.156749725341797,10.510749816894531,284852000.0,,,NVDA,10.478633880615234
2020-07-21,10.512999534606934,10.5600004196167,10.286749839782717,10.328499794006348,277036000.0,,,NVDA,10.2969388961792
2020-07-22,10.36750030517578,10.602499961853027,10.291500091552734,10.438750267028809,367292000.0,,,NVDA,10.406852722167969
2020-07-23,10.449999809265137,10.54699993133545,10.03125,10.12975025177002,411660000.0,,,NVDA,10.098794937133787
2020-07-24,9.875,10.364749908447266,9.777000427246094,10.194499969482422,473292000.0,,,NVDA,10.163348197937012
2020-07-27,10.232250213623049,10.441749572753906,10.21774959564209,10.421500205993652,292132000.0,,,NVDA,10.389655113220217
2020-07-28,10.374250411987305,10.381999969482422,10.209250450134276,10.215499877929688,271636000.0,,,NVDA,10.184283256530762
2020-07-29,10.39074993133545,10.516249656677246,10.347000122070312,10.465499877929688,284508000.0,,,NVDA,10.43351936340332
2020-07-30,10.375,10.623000144958496,10.295249938964844,10.61400032043457,308880000.0,,,NVDA,10.58156681060791
2020-07-31,10.563249588012695,10.76650047302246,10.43299961090088,10.614749908447266,386080000.0,,,NVDA,10.582314491271973
2020-08-03,10.732500076293944,11.098750114440918,10.715250015258787,11.010250091552734,412720000.0,,,NVDA,10.976606369018556
2020-08-04,11.050000190734863,11.227749824523926,10.906000137329102,11.227749824523926,310336000.0,,,NVDA,11.193438529968262
2020-08-05,11.244000434875488,11.371749877929688,11.166250228881836,11.286749839782717,249924000.0,,,NVDA,11.252260208129885
2020-08-06,11.349749565124512,11.357999801635742,11.178750038146973,11.33549976348877,244316000.0,,,NVDA,11.300859451293944
2020-08-07,11.3125,11.50475025177002,11.037500381469728,11.19950008392334,342516000.0,,,NVDA,11.165278434753418
2020-08-10,11.334250450134276,11.408249855041504,10.856499671936035,11.164999961853027,427796000.0,,,NVDA,11.130884170532228
2020-08-11,11.073749542236328,11.13675022125244,10.79574966430664,10.850000381469728,354512000.0,,,NVDA,10.81684684753418
2020-08-12,10.990750312805176,11.467000007629396,10.958250045776367,11.440250396728516,464412000.0,,,NVDA,11.405291557312012
2020-08-13,11.54599952697754,11.721750259399414,11.35575008392334,11.442999839782717,374460000.0,,,NVDA,11.408034324645996
2020-08-14,11.529999732971191,11.704750061035156,11.440500259399414,11.564000129699709,366436000.0,,,NVDA,11.52866268157959
2020-08-17,11.85124969482422,12.409749984741213,11.81725025177002,12.336999893188477,621300000.0,,,NVDA,12.299302101135254
2020-08-18,12.449999809265137,12.496000289916992,12.08625030517578,12.260749816894531,503448000.0,,,NVDA,12.223283767700195
2020-08-19,12.296500205993652,12.3149995803833,12.097999572753906,12.138500213623049,622624000.0,,,NVDA,12.10140895843506
2020-08-20,11.975000381469728,12.375,11.87874984741211,12.140999794006348,921388000.0,,,NVDA,12.103901863098145
2020-08-21,12.201749801635742,12.80875015258789,12.195249557495115,12.683500289916992,999868000.0,,,NVDA,12.644744873046877
2020-08-24,12.883749961853027,12.912500381469728,12.50749969482422,12.720250129699709,490564000.0,,,NVDA,12.681379318237305
2020-08-25,12.630749702453612,12.761249542236328,12.573749542236328,12.75,289076000.0,,,NVDA,12.711039543151855
2020-08-26,12.799249649047852,12.868499755859377,12.677749633789062,12.77299976348877,321244000.0,,,NVDA,12.733967781066896
2020-08-27,12.781499862670898,12.850000381469728,12.566499710083008,12.628250122070312,317604000.0,,,NVDA,12.5896635055542
2020-08-28,12.675000190734863,13.14799976348877,12.642499923706056,13.147749900817873,537160000.0,,,NVDA,13.107572555541992
2020-08-31,13.18274974822998,13.574999809265137,13.037750244140623,13.374500274658203,500840000.0,,,NVDA,13.33363151550293
2020-09-01,13.479999542236328,13.993749618530272,13.43649959564209,13.821000099182127,511316000.0,,,NVDA,13.782889366149902
2020-09-02,14.703749656677246,14.726750373840332,13.899999618530272,14.346500396728516,874012000.0,,,NVDA,14.306941032409668
2020-09-03,13.828749656677246,13.884499549865724,12.87874984741211,13.01550006866455,945128000.0,,,NVDA,12.97961139678955
2020-09-04,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,1463684000.0,,,NVDA,12.58769416809082
2020-09-08,11.73449993133545,12.550000190734863,11.70425033569336,11.913000106811523,795728000.0,,,NVDA,11.880152702331545
2020-09-09,12.399999618530272,12.809249877929688,12.231749534606934,12.71500015258789,736200000.0,,,NVDA,12.679940223693848
2020-09-10,12.989250183105469,13.065250396728516,12.166999816894531,12.311750411987305,698684000.0,,,NVDA,12.277803421020508
2020-09-11,12.48550033569336,12.65250015258789,11.895750045776367,12.16450023651123,636928000.0,,,NVDA,12.130956649780272
2020-09-14,13.081000328063965,13.3149995803833,12.631250381469728,12.872249603271484,1201744000.0,,,NVDA,12.83675479888916
2020-09-15,13.279999732971191,13.298749923706056,12.827750205993652,12.991000175476074,727556000.0,,,NVDA,12.955180168151855
2020-09-16,12.957249641418455,13.09274959564209,12.513750076293944,12.51449966430664,556384000.0,,,NVDA,12.479991912841797
2020-09-17,12.13224983215332,12.589750289916992,12.034749984741213,12.463500022888184,792512000.0,,,NVDA,12.4291353225708
2020-09-18,12.59375,12.63249969482422,11.988750457763672,12.189249992370604,698460000.0,,,NVDA,12.155640602111816
2020-09-21,11.925000190734863,12.522500038146973,11.904500007629396,12.517250061035156,721044000.0,,,NVDA,12.482733726501465
2020-09-22,12.574999809265137,12.64799976348877,12.155500411987305,12.637749671936035,646452000.0,,,NVDA,12.602903366088867
2020-09-23,12.575499534606934,12.72700023651123,12.07925033569336,12.123749732971191,647012000.0,,,NVDA,12.090317726135254
2020-09-24,12.072250366210938,12.569499969482422,12.013999938964844,12.347999572753906,731240000.0,,,NVDA,12.313949584960938
2020-09-25,12.447500228881836,12.883500099182127,12.245750427246094,12.873749732971191,588016000.0,,,NVDA,12.838250160217283
2020-09-28,13.040249824523926,13.051750183105469,12.75,13.03499984741211,573808000.0,,,NVDA,12.999055862426758
2020-09-29,12.9375,13.442749977111816,12.933250427246094,13.225749969482422,621460000.0,,,NVDA,13.189281463623049
2020-09-30,13.157500267028809,13.6225004196167,13.150250434875488,13.530500411987305,689184000.0,,,NVDA,13.493191719055176
2020-10-01,13.758000373840332,13.762749671936035,13.460749626159668,13.614500045776367,525004000.0,,,NVDA,13.57695770263672
2020-10-02,13.225000381469728,13.51949977874756,13.050999641418455,13.062250137329102,552496000.0,,,NVDA,13.026232719421388
2020-10-05,13.236000061035156,13.64424991607666,13.222749710083008,13.642499923706056,479820000.0,,,NVDA,13.60488224029541
2020-10-06,13.829999923706056,14.142000198364258,13.664999961853027,13.736499786376951,784420000.0,,,NVDA,13.698622703552246
2020-10-07,13.999750137329102,14.119250297546388,13.863499641418455,13.96399974822998,418084000.0,,,NVDA,13.925496101379396
2020-10-08,14.074999809265137,14.084500312805176,13.758000373840332,13.838749885559082,378900000.0,,,NVDA,13.80059051513672
2020-10-09,13.767000198364258,13.82425022125244,13.66075038909912,13.762749671936035,346892000.0,,,NVDA,13.724801063537598
2020-10-12,13.989500045776367,14.347000122070312,13.912500381469728,14.22599983215332,434744000.0,,,NVDA,14.186772346496582
2020-10-13,14.296500205993652,14.34850025177002,14.018750190734863,14.248250007629396,344604000.0,,,NVDA,14.208958625793455
2020-10-14,14.290499687194824,14.34274959564209,13.960000038146973,14.095250129699709,276100000.0,,,NVDA,14.05638313293457
2020-10-15,13.810750007629396,14.005749702453612,13.767749786376951,13.970000267028809,267224000.0,,,NVDA,13.931478500366213
2020-10-16,14.036749839782717,14.121500015258787,13.792499542236328,13.81149959564209,242392000.0,,,NVDA,13.773414611816406
2020-10-19,13.902999877929688,13.98349952697754,13.406749725341797,13.497750282287598,298068000.0,,,NVDA,13.460531234741213
2020-10-20,13.583499908447266,13.799750328063965,13.506999969482422,13.645500183105469,229212000.0,,,NVDA,13.607872009277344
2020-10-21,13.625,13.791500091552734,13.477499961853027,13.524749755859377,219596000.0,,,NVDA,13.487456321716309
2020-10-22,13.522500038146973,13.611749649047852,13.231749534606934,13.361000061035156,290480000.0,,,NVDA,13.32415771484375
2020-10-23,13.449999809265137,13.593250274658203,13.291250228881836,13.590250015258787,233484000.0,,,NVDA,13.552774429321287
2020-10-26,13.427000045776367,13.692749977111816,13.03849983215332,13.141249656677246,336896000.0,,,NVDA,13.105012893676758
2020-10-27,13.305999755859377,13.44200038909912,13.191499710083008,13.396750450134276,250520000.0,,,NVDA,13.359811782836914
2020-10-28,13.197999954223633,13.260000228881836,12.609000205993652,12.626999855041504,376520000.0,,,NVDA,12.592181205749512
2020-10-29,12.838500022888184,13.192749977111816,12.75,13.02400016784668,320080000.0,,,NVDA,12.988086700439451
2020-10-30,12.850000381469728,12.93649959564209,12.300000190734863,12.534000396728516,416820000.0,,,NVDA,12.499438285827637
2020-11-02,12.657750129699709,12.836750030517578,12.395000457763672,12.580750465393066,299652000.0,,,NVDA,12.546060562133787
2020-11-03,12.708499908447266,13.104999542236328,12.602749824523926,13.01949977874756,272900000.0,,,NVDA,12.983598709106444
2020-11-04,13.389249801635742,13.827500343322754,13.336999893188477,13.794249534606934,410228000.0,,,NVDA,13.756210327148438
2020-11-05,14.162500381469728,14.33899974822998,13.991000175476074,14.15999984741211,319028000.0,,,NVDA,14.120953559875488
2020-11-06,14.109749794006348,14.588749885559082,13.895000457763672,14.562000274658203,383348000.0,,,NVDA,14.521846771240234
2020-11-09,14.552499771118164,14.691499710083008,13.610750198364258,13.630749702453612,582976000.0,,,NVDA,13.593162536621094
2020-11-10,13.606499671936035,13.606499671936035,12.628250122070312,12.770000457763672,644068000.0,,,NVDA,12.734787940979004
2020-11-11,13.053750038146973,13.4350004196167,12.948249816894531,13.41800022125244,404744000.0,,,NVDA,13.38100242614746
2020-11-12,13.479000091552734,13.765999794006348,13.315999984741213,13.45674991607666,365812000.0,,,NVDA,13.419644355773926
2020-11-13,13.627249717712402,13.668749809265137,13.059249877929688,13.29699993133545,346312000.0,,,NVDA,13.260334014892578
2020-11-16,13.172499656677246,13.649499893188477,13.156000137329102,13.515250205993652,413776000.0,,,NVDA,13.477984428405762
2020-11-17,13.552499771118164,13.5962495803833,13.303750038146973,13.422249794006348,312028000.0,,,NVDA,13.385241508483888
2020-11-18,13.465250015258787,13.60575008392334,13.1850004196167,13.428750038146973,510924000.0,,,NVDA,13.39172077178955
2020-11-19,13.212750434875488,13.487500190734863,13.100000381469728,13.440250396728516,565936000.0,,,NVDA,13.403189659118652
2020-11-20,13.45400047302246,13.494500160217283,13.0649995803833,13.087750434875488,341088000.0,,,NVDA,13.05166244506836
2020-11-23,13.171250343322754,13.38249969482422,13.01550006866455,13.140000343322754,361356000.0,,,NVDA,13.103767395019531
2020-11-24,13.142499923706056,13.161999702453612,12.885000228881836,12.95775032043457,346500000.0,,,NVDA,12.92201805114746
2020-11-25,13.032500267028809,13.26949977874756,13.020000457763672,13.234749794006348,259916000.0,,,NVDA,13.19825553894043
2020-11-27,13.375,13.407500267028809,13.170499801635742,13.261249542236328,167276000.0,,,NVDA,13.224681854248049
2020-11-30,13.265000343322754,13.412500381469728,12.972249984741213,13.40149974822998,286952000.0,,,NVDA,13.364545822143556
2020-12-01,13.492250442504885,13.5287504196167,13.228249549865724,13.390000343322754,296948000.0,,,NVDA,13.353078842163086
2020-12-02,13.350500106811523,13.673500061035156,13.23425006866455,13.544500350952148,283360000.0,,,NVDA,13.507150650024414
